enhancement	enhancement	2716641533	0.734790082603
bug	bug	4604768780	0.970307258343
others	bug	4048793129	0.770235919992
enhancement	others	4305768265	0.734060075447
bug	bug	2621679525	0.821555975684
bug	bug	2619630001	0.826111170204
bug	others	3686487649	0.478723037256
others	enhancement	4475084829	0.957326107924
others	others	4209250124	0.48788766225
bug	bug	3282416000	0.535570845774
others	bug	4209005494	0.994052669159
others	bug	3542255336	0.917889769096
others	bug	3804444037	0.62812132001
others	enhancement	2715447036	0.503835081367
others	bug	4214439862	0.4916724805
others	bug	4877841438	0.990140693675
bug	enhancement	2492281027	0.458083459886
bug	bug	3285345295	0.970229184468
bug	others	6741855765	0.893497231381
bug	bug	2877340366	0.886138913912
others	enhancement	3342748221	0.629873104446
bug	bug	3688543306	0.558073775524
enhancement	enhancement	4878895269	0.505312870429
others	enhancement	2619445599	0.451968410305
enhancement	enhancement	2620593400	0.524790112283
bug	bug	2620390088	0.751379412115
others	enhancement	5388974153	0.577277403527
others	others	5768087466	0.610263004688
others	bug	4738358957	0.450767945426
enhancement	enhancement	2835331185	0.842153413158
others	enhancement	2492116823	0.503114580809
others	enhancement	3423798721	0.361637095481
others	others	4474755849	0.463631010145
others	enhancement	4740548235	0.610225944104
others	enhancement	6743354182	0.651085777453
bug	others	2715696082	0.442493130934
bug	bug	2715274567	0.843824551008
others	others	3342159129	0.513810480038
enhancement	others	4209118307	0.646029016582
enhancement	enhancement	3136161849	0.549836151242
others	enhancement	4744192966	0.54409800232
others	bug, enhancement	2492249282	0.880525565736
others	bug	4477732307	0.680436281154
others	bug, enhancement	3542243402	0.543760587305
others	others	3942687650	0.833465519915
bug	bug	4600581486	0.918438668147
others	enhancement	3940839787	0.42402389133
enhancement	enhancement	2834764690	0.874649133069
others	others	4476259103	0.44014070984
enhancement	others	4050379038	0.494652330625
others	bug	4302229868	0.598434362377
bug	bug	2714512787	0.92758457527
bug	bug	2573932185	0.650617813914
bug	bug	4303674645	0.955525877896
bug	bug	4478056499	0.697222965848
bug	bug, enhancement	6161875845	0.965943053772
enhancement	others	3285875326	0.545475311523
others	others	3801855414	0.692474826568
bug	bug	2878215010	0.649168591637
others	bug, enhancement	4209324274	0.853636768708
others	others	3133478401	0.745526022966
